,4,
0.5304027164986449,0.588483717691549,3.1113140651402205
0.5191568273092342,0.5869140501050794,3.0368018731950883
0.5249162801725893,0.5979080243565313,3.191178164323105
0.5347378706663353,0.5957197334752085,3.59529069658754
0.5331895151217072,0.605005485293816,3.7629273394011307
0.5459914674206994,0.6181536836117303,4.381540390859129
0.511048815095088,0.5888134449668474,2.928666465034837
0.5268501957216598,0.5966936992407721,3.221833167790919
0.5234468261617868,0.5782518009949094,2.3834560123735287
0.5164167805481163,0.5846543480955209,2.8623817825279048
0.5199165704484585,0.5848571484669058,2.879317135422582
0.518434747971475,0.5772439635773292,1.9620972399641232
0.5342423224037969,0.5895488799632744,3.001215010655244
0.5051534356174665,0.5833026238662704,1.5185730336833103
0.5200192166590192,0.5904071203552217,1.9957396453486353
0.525909361691661,0.5802635679035539,2.2719653701331026
0.527661383770373,0.5799657867034238,2.034328446672191
0.5166560011672958,0.5689608196638751,1.4593928772621894
0.5101566953528369,0.5617790020626128,1.075481114751426
0.5204573176967093,0.5762160998149142,2.0394002441472026
0.529662595524953,0.5758977389146622,1.9308861792679295
0.5131748671155174,0.5797743593054303,2.0163558183944588
0.5223331841205621,0.5828485627358564,2.4796480796752576
0.5278217883645269,0.5866808697915502,2.466610968935015
0.5338271700388066,0.5864324660577349,2.692519389188817
0.5496136579188686,0.5982166504627777,3.5482317149841265
0.5433598821210728,0.5994371652934714,3.690400088996114
0.5408896609586469,0.6019677159186649,3.5745022612018147
0.5350825379886874,0.5954488912505926,3.0401493509609168
0.5480997039586901,0.6004205415727633,3.644406362500206
0.5365816297024804,0.5992224792541521,3.4561327060641247
0.5326569490081505,0.5921009799661547,3.229261548265697
0.5353155913449674,0.5917286195483307,2.912682186833365
0.5466112449799159,0.5998128301963312,3.8767110049853954
0.5389814703712785,0.5889929901164237,3.3587182715518793
0.5473563617792934,0.6005680601624093,3.7012134238673298
0.5388992480301811,0.5917936152802401,3.125378862763739
0.5334298943032891,0.5988736994478572,3.2126105716386064
0.5338471032277212,0.5928277267021347,2.5647291185848076
0.5422124465454381,0.5933695021006713,2.521166507009241
0.5390648189644356,0.595644496197723,2.496589164814168
0.5375301996557642,0.5878469998722302,2.2524222914286156
0.5390320408163234,0.5832501670082877,2.13337475697341
0.5333642325159973,0.5826526477986516,1.875800737079203
0.5344783550528609,0.5954561818728425,2.295135894968837
0.5273838057536233,0.5894951892847207,2.1326896248857565
0.5346210671256424,0.5918837401816521,2.4265834270123037
0.5376359660865644,0.6010044701671813,2.880850643299709
0.5380291657981369,0.5978569309217345,2.817939789563411
0.5194886058519765,0.5911288553046514,2.2772983600348766
0.5212563068600904,0.5858189999173256,1.8647689904921663
0.5173661298254215,0.5854519833101239,2.046402366378402
0.5174897478804068,0.5881704358270881,1.7531772806086678
0.5196234785746308,0.5933462380800609,2.1447711776000347
0.5329766515859315,0.5956829824307466,2.466996040760364
0.5234865129087742,0.5790568470069566,1.8152363853918132
0.5176522276862503,0.5855436610206972,1.989120486767888
0.5199950635876807,0.5955374757561689,2.488503384799003
0.5282558130445629,0.593194681591994,2.4762562464010216
0.5198103152200586,0.5908788841361332,2.2409535123899786
0.5282141477675371,0.5988697895152644,2.7960988046358466
0.5237145920826132,0.6089126650052652,2.95867716948311
0.5278368802557125,0.6091194376851483,3.2361288439960845
0.5233190813867683,0.586335192939659,2.3020755554076118
0.5427170120481906,0.6084520539328704,3.548146202279895
0.5437309236947749,0.6098959148883232,3.9804314467252198
0.5458386628964815,0.6156333156549199,4.101255749295376
0.5338481890164495,0.6091173117186592,3.6368432368424237
0.5303632515367553,0.6075387798458785,3.347280865949358
0.536549437423159,0.6091254079732185,3.110683753654712
0.5233356110154865,0.6006117732715008,2.8908238037736282
0.5256125714285682,0.5925562719900199,2.132784993137818
0.5310075259370786,0.6001126998329731,2.464035828014005
0.5275184850127124,0.5939245874471126,2.199164883407491
0.5213397467420675,0.594480677228475,2.3261293506622565
0.5343375259404928,0.5995228080868156,2.3947192156979895
0.5266432785837187,0.5932054712860904,2.4574009530022067
0.5282089200885132,0.5976366655528622,2.6282165385790677
0.5199257693631658,0.5862305594329911,2.080608334793908
0.5304230770303402,0.5926287273426549,2.224957348109001
0.5217892598967264,0.5872662753292825,1.8642881118469745
0.5290959988100523,0.5953290650065899,2.1457305930416624
0.5363183491517054,0.6047328042257263,2.84264522065223
0.5411803039095116,0.6021771187757903,2.843803149011592
0.5356169511378814,0.5939567026435029,2.5568308734471543
0.5349645563221719,0.5949043375523821,2.504515773541243
0.5346739088585704,0.6006297106575627,2.769705660422403
0.5506254418490251,0.6128428540505482,4.3200243382619306
0.5266434780789808,0.6209866687394907,4.112377090226516
0.5134188192771054,0.5993185964075529,3.0585373215624827
0.5192293784133035,0.5992539321062367,3.044046136853865
0.5212315697044199,0.599110823496007,3.288454044601167
0.5167480560609752,0.5987001546648223,3.0286013782912278
0.5326545036627959,0.6087467293502815,3.775202270343982
0.5409921916037828,0.6140202652460225,4.387118738586651
0.5318786627993415,0.6121842831620832,4.268791329071632
0.5278883963188363,0.6073214767920145,3.539788516202634
0.5350266717482146,0.6063555502924274,3.6811628958739675
0.515818812392423,0.5899668825964213,2.65222190675172
0.5102686780178525,0.5900637928740462,2.7252876956667933
0.4985672937118819,0.5777655283819261,1.813482330279271
0.5092165693917501,0.5855642743326381,2.1099678890839186
0.5166200919418378,0.5879952311388532,2.4254993818938715
0.49963075928202194,0.5794817316112297,0.9668897067201669
